3.361728,27.699433
3.376803,15.858600
3.391879,10.800833
3.406954,8.027992
3.422029,6.292123
3.437105,5.111091
3.452180,4.260118
3.467255,3.620658
3.482331,3.124451
3.497406,2.729507
3.512482,2.408631
3.527557,2.143463
3.542632,1.921180
3.557708,1.732565
3.572783,1.570830
3.587858,1.430873
3.602934,1.308785
3.618009,1.201527
3.633085,1.106700
3.648160,1.022386
3.663235,0.947036
3.678311,0.879385
3.693386,0.818390
3.708462,0.763185
3.723537,0.713044
3.738612,0.667356
3.753688,0.625600
3.768763,0.587334
3.783838,0.552175
3.798914,0.519794
3.813989,0.489906
3.829065,0.462262
3.844140,0.436645
3.859215,0.412862
3.874291,0.390744
3.889366,0.370143
3.904441,0.350925
3.919517,0.332972
3.934592,0.316179
3.949668,0.300450
3.964743,0.285701
3.979818,0.271854
3.994894,0.258841
4.009969,0.246598
4.025044,0.235069
4.040120,0.224203
4.055195,0.213951
4.070271,0.204272
4.085346,0.195125
4.100421,0.186476
4.115497,0.178290
4.130572,0.170537
4.145647,0.163190
4.160723,0.156223
4.175798,0.149613
4.190874,0.143336
4.205949,0.137373
4.221024,0.131705
4.236100,0.126315
4.251175,0.121186
4.266250,0.116303
4.281326,0.111653
4.296401,0.107221
4.311477,0.102997
4.326552,0.098968
4.341627,0.095124
4.356703,0.091455
4.371778,0.087952
4.386853,0.084606
4.401929,0.081408
4.417004,0.078352
4.432080,0.075429
4.447155,0.072633
4.462230,0.069958
4.477306,0.067397
4.492381,0.064945
4.507456,0.062597
4.522532,0.060348
4.537607,0.058192
4.552683,0.056126
4.567758,0.054145
4.582833,0.052245
4.597909,0.050422
4.612984,0.048673
4.628059,0.046994
4.643135,0.045383
4.658210,0.043835
4.673286,0.042349
4.688361,0.040921
4.703436,0.039549
4.718512,0.038230
4.733587,0.036963
4.748663,0.035744
4.763738,0.034571
4.778813,0.033444
4.793889,0.032359
4.808964,0.031315
4.824039,0.030310
4.839115,0.029343
4.854190,0.028412
4.869266,0.027515
4.884341,0.026651
4.899416,0.025819
4.914492,0.025017
4.929567,0.024245
4.944642,0.023500
4.959718,0.022782
4.974793,0.022090
4.989869,0.021422
5.004944,0.020778
5.020019,0.020157
5.035095,0.019558
5.050170,0.018980
5.065245,0.018421
5.080321,0.017883
5.095396,0.017363
5.110472,0.016861
5.125547,0.016376
5.140622,0.015907
5.155698,0.015455
5.170773,0.015018
5.185848,0.014595
5.200924,0.014187
5.215999,0.013792
5.231075,0.013411
5.246150,0.013042
5.261225,0.012685
5.276301,0.012340
5.291376,0.012007
5.306451,0.011684
5.321527,0.011372
5.336602,0.011070
5.351678,0.010777
5.366753,0.010494
5.381828,0.010220
5.396904,0.009955
5.411979,0.009698
5.427054,0.009449
5.442130,0.009208
5.457205,0.008975
5.472281,0.008749
5.487356,0.008530
5.502431,0.008317
5.517507,0.008112
5.532582,0.007912
5.547657,0.007719
5.562733,0.007531
5.577808,0.007349
5.592884,0.007173
5.607959,0.007002
5.623034,0.006836
5.638110,0.006675
5.653185,0.006519
5.668260,0.006367
5.683336,0.006220
5.698411,0.006077
5.713487,0.005939
5.728562,0.005804
5.743637,0.005673
5.758713,0.005546
5.773788,0.005423
5.788864,0.005303
5.803939,0.005187
5.819014,0.005074
5.834090,0.004964
5.849165,0.004857
5.864240,0.004754
5.879316,0.004653
5.894391,0.004555
5.909467,0.004459
5.924542,0.004366
5.939617,0.004276
5.954693,0.004188
5.969768,0.004103
5.984843,0.004020
5.999919,0.003939
6.014994,0.003861
6.030070,0.003784
6.045145,0.003709
6.060220,0.003637
6.075296,0.003566
6.090371,0.003498
6.105446,0.003431
6.120522,0.003365
6.135597,0.003302
6.150673,0.003240
6.165748,0.003180
6.180823,0.003121
6.195899,0.003063
6.210974,0.003008
6.226049,0.002953
6.241125,0.002900
6.256200,0.002848
6.271276,0.002798
6.286351,0.002749
6.301426,0.002701
6.316502,0.002654
6.331577,0.002608
6.346652,0.002564
6.361728,0.002520
