3.380211,24.809021
3.384838,22.049457
3.389466,19.444960
3.394093,17.192240
3.398720,15.287134
3.403347,13.680706
3.407975,12.320625
3.412602,11.161503
3.417229,10.166363
3.421856,9.305698
3.426484,8.556075
3.431111,7.898837
3.435738,7.319050
3.440365,6.804675
3.444992,6.345936
3.449620,5.934832
3.454247,5.564766
3.458874,5.230263
3.463501,4.926743
3.468129,4.650357
3.472756,4.397843
3.477383,4.166426
3.482010,3.953733
3.486638,3.757719
3.491265,3.576620
3.495892,3.408901
3.500519,3.253228
3.505146,3.108431
3.509774,2.973480
3.514401,2.847470
3.519028,2.729600
3.523655,2.619156
3.528283,2.515505
3.532910,2.418081
3.537537,2.326378
3.542164,2.239940
3.546792,2.158357
3.551419,2.081260
3.556046,2.008314
3.560673,1.939218
3.565300,1.873695
3.569928,1.811495
3.574555,1.752390
3.579182,1.696172
3.583809,1.642649
3.588437,1.591647
3.593064,1.543005
3.597691,1.496575
3.602318,1.452221
3.606946,1.409818
3.611573,1.369249
3.616200,1.330408
3.620827,1.293195
3.625454,1.257518
3.630082,1.223291
3.634709,1.190434
3.639336,1.158875
3.643963,1.128543
3.648591,1.099374
3.653218,1.071309
3.657845,1.044290
3.662472,1.018266
3.667099,0.993188
3.671727,0.969008
3.676354,0.945684
3.680981,0.923174
3.685608,0.901442
3.690236,0.880450
3.694863,0.860166
3.699490,0.840556
3.704117,0.821591
3.708745,0.803243
3.713372,0.785484
3.717999,0.768289
3.722626,0.751635
3.727253,0.735498
3.731881,0.719858
3.736508,0.704693
3.741135,0.689985
3.745762,0.675714
3.750390,0.661865
3.755017,0.648419
3.759644,0.635362
3.764271,0.622679
3.768899,0.610355
3.773526,0.598377
3.778153,0.586731
3.782780,0.575406
3.787407,0.564390
3.792035,0.553672
3.796662,0.543241
3.801289,0.533087
3.805916,0.523200
3.810544,0.513570
3.815171,0.504190
3.819798,0.495050
3.824425,0.486143
3.829053,0.477460
3.833680,0.468994
3.838307,0.460737
3.842934,0.452684
3.847561,0.444828
3.852189,0.437161
3.856816,0.429679
3.861443,0.422375
3.866070,0.415243
3.870698,0.408279
3.875325,0.401477
3.879952,0.394833
3.884579,0.388341
3.889207,0.381996
3.893834,0.375796
3.898461,0.369734
3.903088,0.363808
3.907715,0.358012
3.912343,0.352345
3.916970,0.346801
3.921597,0.341377
3.926224,0.336070
3.930852,0.330877
3.935479,0.325794
3.940106,0.320818
3.944733,0.315947
3.949361,0.311177
3.953988,0.306506
3.958615,0.301931
3.963242,0.297450
3.967869,0.293060
3.972497,0.288759
3.977124,0.284544
3.981751,0.280413
3.986378,0.276364
3.991006,0.272395
3.995633,0.268503
4.000260,0.264688
4.004887,0.260946
4.009515,0.257277
4.014142,0.253678
4.018769,0.250147
4.023396,0.246683
4.028023,0.243285
4.032651,0.239950
4.037278,0.236677
4.041905,0.233465
4.046532,0.230312
4.051160,0.227217
4.055787,0.224179
4.060414,0.221195
4.065041,0.218265
4.069668,0.215388
4.074296,0.212563
4.078923,0.209787
4.083550,0.207061
4.088177,0.204382
4.092805,0.201751
4.097432,0.199165
4.102059,0.196624
4.106686,0.194127
4.111314,0.191672
4.115941,0.189260
4.120568,0.186888
4.125195,0.184557
4.129822,0.182265
4.134450,0.180011
4.139077,0.177795
4.143704,0.175616
4.148331,0.173473
4.152959,0.171364
4.157586,0.169291
4.162213,0.167251
4.166840,0.165245
4.171468,0.163270
4.176095,0.161328
4.180722,0.159417
4.185349,0.157536
4.189976,0.155685
4.194604,0.153863
4.199231,0.152070
4.203858,0.150305
4.208485,0.148567
4.213113,0.146857
4.217740,0.145173
4.222367,0.143515
4.226994,0.141882
4.231622,0.140274
4.236249,0.138691
4.240876,0.137132
4.245503,0.135596
4.250130,0.134084
4.254758,0.132594
4.259385,0.131126
4.264012,0.129680
4.268639,0.128256
4.273267,0.126852
4.277894,0.125469
4.282521,0.124107
4.287148,0.122764
4.291776,0.121440
4.296403,0.120136
4.301030,0.118851
