1481055916000,1001.6
1481056108000,1001.7
1481056304000,1001.5
1481056507000,1001.3
1481056710000,1003.4
1481056964000,1130.6
1481057169000,1268.6
1481057375000,1722.6
1481057584000,1962.1
1481057773000,2076.5
1481057970000,2156.9
1481058170000,2213.3
1481058369000,2256.8
1481058561000,2295.1
1481058756000,2326.5
1481058957000,2345.5
1481059154000,2358.9
1481059348000,2366.3
1481059544000,2368.5
1481059748000,2370.3
1481059945000,2370
1481060145000,2368.2
1481060350000,2368.9
1481060543000,2364
1481060739000,2362.6
1481060945000,2350.1
1481061156000,2338.8
1481061365000,2325.4
1481061563000,2329.6
1481061759000,2328.7
1481061967000,2321.4
1481062163000,2313.9
1481062370000,2305.7
1481062569000,2292.6
1481062761000,2283.2
1481062954000,2274.2
1481063153000,2260.6
1481063355000,2248.8
1481063554000,2233
1481063762000,2222.3
1481063958000,2212.5
1481064154000,2203.7
1481064367000,2162.5
1481064564000,2139.8
1481064761000,2121.3
1481064964000,2094.9
1481065162000,2069.3
1481065358000,2047.7
1481065563000,2035.3
1481065754000,2016.2
1481065953000,2009.4
1481066150000,1991.6
1481066354000,1980.4
1481066553000,1964.8
1481066766000,1956
1481066962000,1935.3
1481067157000,1930.2
1481067363000,1921.7
1481067561000,1898.6
1481067757000,1892.9
1481067964000,1883.9
1481068165000,1879.4
1481068364000,1868.1
1481068569000,1863.1
1481068767000,1852.9
1481068970000,1846.9
1481069170000,1840
1481069365000,1835.1
1481069569000,1836.4
1481069773000,1830.8
1481069967000,1827.1
1481070171000,1824.2
1481070376000,1696.9
1481070592000,1632.3
1481070800000,1602.3
1481071004000,1538.1
1481071199000,1456.7
1481071404000,1414.4
1481071595000,1398.2
1481071804000,1304.9
1481072006000,1282.8
1481072210000,1241.9
1481072407000,1006
1481072614000,688.4
1481072810000,432
1481073006000,330.2
1481073208000,257.7
1481073419000,214.7
1481073652000,119.9
1481073844000,73.6
1481074040000,52.8
1481074236000,45.1
1481074435000,42.3
1481074630000,24.4
1481074825000,21.9
1481075030000,20.8
1481075227000,20.4
1481075424000,20.1
1481075617000,20.3
1481075819000,20.7
1481076011000,20.9
1481076205000,20.6
1481076404000,20.2
1481076607000,19.8
1481076804000,19.7
1481077002000,19.6
1481077201000,19.8
1481077394000,20
1481077595000,19.9
1481077795000,19.6
1481077994000,19.5
1481078195000,19.4
1481078396000,19.4
1481078589000,19.7
1481078782000,19.7
1481078994000,19.5
1481079192000,19.3
1481079393000,19.2
1481079594000,19.1
1481079788000,19.3
1481079980000,19.8
1481080177000,22.1
1481080379000,22
1481080571000,21.1
1481080768000,20.4
1481080977000,20
1481081171000,19.8
1481081373000,20.9
1481081575000,21.3
1481081770000,20.8
1481081965000,20.4
1481082171000,20.3
1481082365000,20.3
1481082560000,20.2
1481082763000,20
1481082965000,19.7
1481083162000,19.5
1481083357000,19.4
1481083556000,19.3
1481083748000,19.2
1481083947000,19.1
1481084157000,19.1
1481084353000,19.1
1481084558000,19.1
1481084756000,19.1
1481084949000,19
1481085144000,19
1481085345000,19
1481085546000,19
