3.361728,9.488753
3.366753,8.821471
3.371778,8.220417
3.376803,7.677132
3.381828,7.184466
3.386853,6.736336
3.391879,6.327547
3.396904,5.953640
3.401929,5.610769
3.406954,5.295604
3.411979,5.005250
3.417004,4.737182
3.422029,4.489187
3.427054,4.259321
3.432080,4.045868
3.437105,3.847314
3.442130,3.662313
3.447155,3.489668
3.452180,3.328313
3.457205,3.177292
3.462230,3.035750
3.467255,2.902919
3.472281,2.778105
3.477306,2.660683
3.482331,2.550089
3.487356,2.445810
3.492381,2.347381
3.497406,2.254378
3.502431,2.166416
3.507456,2.083142
3.512482,2.004236
3.517507,1.929401
3.522532,1.858368
3.527557,1.790888
3.532582,1.726733
3.537607,1.665692
3.542632,1.607571
3.547657,1.552191
3.552683,1.499386
3.557708,1.449002
3.562733,1.400898
3.567758,1.354941
3.572783,1.311008
3.577808,1.268985
3.582833,1.228767
3.587858,1.190254
3.592884,1.153354
3.597909,1.117980
3.602934,1.084053
3.607959,1.051496
3.612984,1.020239
3.618009,0.990217
3.623034,0.961367
3.628059,0.933631
3.633085,0.906954
3.638110,0.881285
3.643135,0.856575
3.648160,0.832780
3.653185,0.809855
3.658210,0.787762
3.663235,0.766461
3.668260,0.745917
3.673286,0.726096
3.678311,0.706966
3.683336,0.688495
3.688361,0.670656
3.693386,0.653422
3.698411,0.636766
3.703436,0.620664
3.708462,0.605092
3.713487,0.590030
3.718512,0.575455
3.723537,0.561349
3.728562,0.547691
3.733587,0.534465
3.738612,0.521654
3.743637,0.509240
3.748663,0.497208
3.753688,0.485544
3.758713,0.474234
3.763738,0.463264
3.768763,0.452622
3.773788,0.442295
3.778813,0.432271
3.783838,0.422540
3.788864,0.413091
3.793889,0.403914
3.798914,0.394998
3.803939,0.386336
3.808964,0.377917
3.813989,0.369733
3.819014,0.361776
3.824039,0.354039
3.829065,0.346513
3.834090,0.339192
3.839115,0.332069
3.844140,0.325136
3.849165,0.318389
3.854190,0.311820
3.859215,0.305424
3.864240,0.299196
3.869266,0.293129
3.874291,0.287218
3.879316,0.281460
3.884341,0.275848
3.889366,0.270378
3.894391,0.265047
3.899416,0.259848
3.904441,0.254780
3.909467,0.249836
3.914492,0.245015
3.919517,0.240311
3.924542,0.235722
3.929567,0.231244
3.934592,0.226873
3.939617,0.222607
3.944642,0.218443
3.949668,0.214377
3.954693,0.210406
3.959718,0.206529
3.964743,0.202742
3.969768,0.199043
3.974793,0.195429
3.979818,0.191897
3.984843,0.188447
3.989869,0.185074
3.994894,0.181778
3.999919,0.178555
4.004944,0.175405
4.009969,0.172325
4.014994,0.169312
4.020019,0.166366
4.025044,0.163485
4.030070,0.160667
4.035095,0.157909
4.040120,0.155211
4.045145,0.152572
4.050170,0.149988
4.055195,0.147460
4.060220,0.144985
4.065245,0.142562
4.070271,0.140191
4.075296,0.137869
4.080321,0.135595
4.085346,0.133368
4.090371,0.131187
4.095396,0.129051
4.100421,0.126959
4.105446,0.124909
4.110472,0.122901
4.115497,0.120934
4.120522,0.119006
4.125547,0.117116
4.130572,0.115264
4.135597,0.113449
4.140622,0.111670
4.145647,0.109926
4.150673,0.108215
4.155698,0.106539
4.160723,0.104895
4.165748,0.103282
4.170773,0.101701
4.175798,0.100150
4.180823,0.098629
4.185848,0.097137
4.190874,0.095673
4.195899,0.094237
4.200924,0.092828
4.205949,0.091445
4.210974,0.090088
4.215999,0.088756
4.221024,0.087449
4.226049,0.086166
4.231075,0.084907
4.236100,0.083671
4.241125,0.082457
4.246150,0.081266
4.251175,0.080096
4.256200,0.078947
4.261225,0.077819
4.266250,0.076711
4.271276,0.075623
4.276301,0.074554
4.281326,0.073504
4.286351,0.072473
4.291376,0.071460
4.296401,0.070464
4.301426,0.069486
4.306451,0.068525
4.311477,0.067581
4.316502,0.066653
4.321527,0.065741
4.326552,0.064845
4.331577,0.063964
4.336602,0.063098
4.341627,0.062246
4.346652,0.061410
4.351678,0.060587
4.356703,0.059778
4.361728,0.058983
